"REF_DATE","GEO","DGUID","Farm products","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2003-09","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","317.71","","","","2"
"2003-10","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","334.73","","","","2"
"2003-11","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","341.09","","","","2"
"2003-12","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","344.84","","","","2"
"2004-01","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","349.10","","","","2"
"2004-02","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","355.31","","","","2"
"2004-03","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","368.96","","","","2"
"2004-04","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","377.98","","","","2"
"2004-05","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","383.76","","","","2"
"2004-06","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","389.35","","","","2"
"2004-07","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","380.38","","","","2"
"2004-08","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","364.33","","","","2"
"2004-09","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","338.16","","","","2"
"2004-10","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","311.75","","","","2"
"2004-11","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","288.52","","","","2"
"2004-12","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","279.05","","","","2"
"2005-01","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","261.48","","","","2"
"2005-02","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","246.94","","","","2"
"2005-03","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","265.90","","","","2"
"2005-04","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","265.50","","","","2"
"2005-05","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","271.71","","","","2"
"2005-06","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","281.44","","","","2"
"2005-07","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","272.08","","","","2"
"2005-08","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","258.99","","","","2"
"2005-09","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","248.29","","","","2"
"2005-10","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","254.00","","","","2"
"2005-11","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","256.01","","","","2"
"2005-12","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","264.46","","","","2"
"2006-01","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","268.12","","","","2"
"2006-02","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","244.84","","","","2"
"2006-03","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","268.51","","","","2"
"2006-04","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","261.37","","","","2"
"2006-05","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","275.08","","","","2"
"2006-06","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","271.62","","","","2"
"2006-07","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","279.90","","","","2"
"2006-08","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","278.75","","","","2"
"2006-09","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","277.24","","","","2"
"2006-10","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","288.93","","","","2"
"2006-11","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","308.52","","","","2"
"2006-12","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","325.86","","","","2"
"2007-01","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","340.82","","","","2"
"2007-02","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","347.43","","","","2"
"2007-03","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","348.50","","","","2"
"2007-04","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","345.05","","","","2"
"2007-05","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","357.78","","","","2"
"2007-06","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","363.77","","","","2"
"2007-07","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","369.48","","","","2"
"2007-08","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","371.24","","","","2"
"2007-09","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","379.97","","","","2"
"2007-10","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","385.63","","","","2"
"2007-11","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","399.63","","","","2"
"2007-12","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","415.79","","","","2"
"2008-01","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","446.98","","","","2"
"2008-02","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","504.32","","","","2"
"2008-03","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","543.13","","","","2"
"2008-04","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","535.13","","","","2"
"2008-05","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","551.80","","","","2"
"2008-06","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","569.83","","","","2"
"2008-07","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","581.42","","","","2"
"2008-08","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","513.03","","","","2"
"2008-09","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","472.82","","","","2"
"2008-10","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","452.92","","","","2"
"2008-11","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","459.71","","","","2"
"2008-12","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","422.91","","","","2"
"2009-01","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","426.24","","","","2"
"2009-02","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","420.91","","","","2"
"2009-03","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","421.77","","","","2"
"2009-04","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","427.65","","","","2"
"2009-05","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","442.18","","","","2"
"2009-06","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","447.20","","","","2"
"2009-07","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","444.74","","","","2"
"2009-08","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","453.10","","","","2"
"2009-09","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","408.67","","","","2"
"2009-10","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","390.83","","","","2"
"2009-11","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","389.96","","","","2"
"2009-12","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","392.71","","","","2"
"2010-01","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","390.79","","","","2"
"2010-02","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","376.72","","","","2"
"2010-03","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","380.44","","","","2"
"2010-04","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","373.71","","","","2"
"2010-05","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","380.51","","","","2"
"2010-06","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","385.18","","","","2"
"2010-07","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","408.42","","","","2"
"2010-08","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","425.17","","","","2"
"2010-09","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","426.02","","","","2"
"2010-10","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","439.19","","","","2"
"2010-11","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","453.10","","","","2"
"2010-12","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","480.47","","","","2"
"2011-01","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","510.31","","","","2"
"2011-02","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","534.46","","","","2"
"2011-03","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","540.10","","","","2"
"2011-04","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","555.86","","","","2"
"2011-05","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","554.50","","","","2"
"2011-06","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","569.97","","","","2"
"2011-07","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","565.04","","","","2"
"2011-08","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","532.13","","","","2"
"2011-09","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","515.25","","","","2"
"2011-10","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","508.98","","","","2"
"2011-11","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","512.54","","","","2"
"2011-12","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","509.93","","","","2"
"2012-01","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","519.24","","","","2"
"2012-02","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","536.31","","","","2"
"2012-03","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","561.59","","","","2"
"2012-04","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","592.84","","","","2"
"2012-05","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","598.38","","","","2"
"2012-06","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","616.07","","","","2"
"2012-07","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","612.49","","","","2"
"2012-08","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","572.72","","","","2"
"2012-09","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","567.12","","","","2"
"2012-10","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","571.69","","","","2"
"2012-11","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","569.66","","","","2"
"2012-12","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","585.74","","","","2"
"2013-01","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","600.39","","","","2"
"2013-02","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","621.75","","","","2"
"2013-03","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","630.94","","","","2"
"2013-04","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","638.69","","","","2"
"2013-05","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","644.78","","","","2"
"2013-06","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","635.35","","","","2"
"2013-07","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","616.52","","","","2"
"2013-08","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","551.48","","","","2"
"2013-09","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","500.95","","","","2"
"2013-10","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","487.44","","","","2"
"2013-11","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","489.21","","","","2"
"2013-12","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","474.73","","","","2"
"2014-01","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","459.56","","","","2"
"2014-02","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","455.00","","","","2"
"2014-03","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","446.39","","","","2"
"2014-04","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","453.09","","","","2"
"2014-05","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","465.52","","","","2"
"2014-06","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","459.87","","","","2"
"2014-07","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","472.08","","","","2"
"2014-08","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","469.19","","","","2"
"2014-09","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","434.94","","","","2"
"2014-10","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","423.58","","","","2"
"2014-11","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","434.90","","","","2"
"2014-12","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","437.79","","","","2"
"2015-01","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","446.91","","","","2"
"2015-02","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","453.32","","","","2"
"2015-03","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","454.13","","","","2"
"2015-04","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","462.87","","","","2"
"2015-05","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","467.14","","","","2"
"2015-06","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","478.61","","","","2"
"2015-07","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","493.77","","","","2"
"2015-08","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","471.40","","","","2"
"2015-09","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","459.88","","","","2"
"2015-10","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","465.95","","","","2"
"2015-11","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","467.77","","","","2"
"2015-12","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","466.42","","","","2"
"2016-01","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","473.55","","","","2"
"2016-02","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","472.96","","","","2"
"2016-03","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","465.77","","","","2"
"2016-04","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","480.25","","","","2"
"2016-05","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","492.31","","","","2"
"2016-06","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","493.81","","","","2"
"2016-07","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","490.45","","","","2"
"2016-08","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","481.95","","","","2"
"2016-09","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","459.36","","","","2"
"2016-10","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","467.63","","","","2"
"2016-11","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","483.82","","","","2"
"2016-12","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","497.37","","","","2"
"2017-01","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","498.58","","","","2"
"2017-02","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","509.40","","","","2"
"2017-03","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","506.84","","","","2"
"2017-04","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","513.69","","","","2"
"2017-05","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","522.35","","","","2"
"2017-06","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","517.93","","","","2"
"2017-07","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","522.42","","","","2"
"2017-08","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","510.40","","","","2"
"2017-09","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","480.62","","","","2"
"2017-10","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","488.08","","","","2"
"2017-11","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","495.61","","","","2"
"2017-12","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","499.62","","","","2"
"2018-01","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","497.60","","","","2"
"2018-02","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","505.69","","","","2"
"2018-03","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","508.17","","","","2"
"2018-04","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","517.98","","","","2"
"2018-05","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","527.46","","","","2"
"2018-06","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","526.19","","","","2"
"2018-07","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","521.03","","","","2"
"2018-08","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","497.72","","","","2"
"2018-09","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","473.98","","","","2"
"2018-10","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","477.19","","","","2"
"2018-11","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","476.67","","","","2"
"2018-12","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","481.08","","","","2"
"2019-01","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","476.08","","","","2"
"2019-02","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","477.77","","","","2"
"2019-03","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","473.02","","","","2"
"2019-04","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","461.08","","","","2"
"2019-05","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","459.03","","","","2"
"2019-06","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","451.17","","","","2"
"2019-07","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","447.84","","","","2"
"2019-08","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","442.97","","","","2"
"2019-09","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","428.87","","","","2"
"2019-10","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","443.17","","","","2"
"2019-11","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","442.02","","","","2"
"2019-12","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","444.61","","","","2"
"2020-01","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","452.57","","","","2"
"2020-02","Manitoba","2016A000246","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212178","7.18","461.02","","","","2"
